id,root,leaf,flower bud,flower,1 cm fruit,2 cm fruit,3 cm fruit,mature green fruit,breaker fruit,fruit at 10 days after the breaker stage
Solyc12g005390,64,36,39,58,31,29,41,42,50,57
Solyc12g005400,3,62,38,71,14,4,1,0.1,0.1,0.1
Solyc12g005410,35,21,22,13,27,29,16,12,21,18
Solyc12g005420,,,0.1,0.1,0.1,0.1,,0.1,,
Solyc12g005430,3,2,5,1,2,1,0.3,,,
Solyc12g005440,4,,,,,,,,,
Solyc12g005450,8,1,0.1,,3,2,0.1,3,0.2,0.1
Solyc12g005460,0.2,,123,66,0.4,,,0.5,,
Solyc12g005470,40,16,10,9,13,12,10,9,10,21
Solyc12g005480,4,0.6,2,0.5,3,2,1,0.1,,
Solyc12g005500,,,0.3,,,,0.1,,,
Solyc12g005510,,,0.5,,,,,,,
Solyc12g005520,0.3,,0.2,0.2,,,,,,
Solyc12g005530,,0.2,0.9,0.2,,,,,,
Solyc12g005540,0.8,,0.3,1,,,,,,
Solyc12g005550,,,,,,,,,,0.1
Solyc12g005560,,,1,,,0.2,0.3,0.1,,
Solyc12g005570,287,48,132,99,149,194,129,196,261,223
Solyc12g005580,0.2,0.1,136,139,0.2,0.1,1,0.2,,
Solyc12g005590,36,4,9,7,7,11,10,17,16,20
Solyc12g005610,0.6,0.2,0.8,0.1,0.1,0.5,0.2,,0.1,0.1
Solyc12g005620,0.3,0.1,0.3,0.2,0.1,0.3,0.1,0.1,,
Solyc12g005630,2,2291,384,568,244,282,210,180,205,144
Solyc12g005640,,,0.7,,0.1,,0.1,,,
Solyc12g005650,33,,,0.2,,,,,,
Solyc12g005660,18,19,13,68,16,10,4,4,5,2
Solyc12g005670,126,,0.5,0.2,,,,,,
Solyc12g005680,0.1,0.1,0.5,1,,0.1,0.1,0.2,,0.1
Solyc12g005690,2,1,2,2,2,1,0.2,0.4,0.7,0.3
Solyc12g005700,8,1,3,0.8,4,1,0.9,4,0.3,0.1
Solyc12g005710,87,,,0.1,,,,0.1,,
Solyc12g005720,83,2,0.2,0.8,3,4,2,4,0.1,
Solyc12g005730,1,,0.1,0.1,0.1,3,4,3,3,6
Solyc12g005740,,,0.1,0.1,3,6,2,1,0.1,
Solyc12g005750,1,0.7,3,7,25,21,3,4,,
Solyc12g005760,57,30,37,52,75,75,40,38,19,26
Solyc12g005770,23,14,24,29,22,23,28,25,24,35
Solyc12g005780,43,19,32,32,40,42,58,54,45,56
Solyc12g005790,133,,,,,,,,,
Solyc12g005800,17,0.4,7,0.7,0.8,,,,,
Solyc12g005810,25,0.5,0.2,,,,,0.4,,
Solyc12g005820,6,0.2,,0.8,0.1,1,0.5,2,,0.5
Solyc12g005830,,,,,0.1,,0.1,,,
Solyc12g005840,27,3,88,201,39,36,31,22,0.1,
Solyc12g005850,20,7,10,10,17,17,17,22,20,22
Solyc12g005860,314,111,125,134,186,358,448,395,1191,912
Solyc12g005870,28,12,12,9,19,28,33,37,89,62
Solyc12g005880,12,14,19,46,6,21,25,31,18,23
Solyc12g005890,0.1,,12,2,,,,,,
Solyc12g005900,7,3,4,3,5,4,3,5,4,5
Solyc12g005910,97,30,21,26,33,55,51,65,23,18
Solyc12g005920,0.1,0.2,2,,,,,0.1,,
Solyc12g005930,14,21,18,23,19,26,28,25,9,8
Solyc12g005940,364,13,130,331,15,17,1,5,0.1,
Solyc12g005950,27,24,17,23,19,27,58,44,70,54
Solyc12g005960,23,12,29,16,20,28,28,17,17,22
Solyc12g005970,4,3,2,3,3,7,9,6,2,3
Solyc12g005980,56,27,19,60,15,35,29,48,76,99
Solyc12g005990,25,19,24,37,25,26,41,33,19,26
Solyc12g006000,2,0.6,12,27,,,0.2,0.1,,0.1
Solyc12g006010,129,93,164,209,228,99,106,131,100,141
Solyc12g006020,0.1,6,2,4,0.2,0.5,0.5,3,2,8
Solyc12g006030,13,16,14,8,15,12,14,16,11,12
Solyc12g006040,3,0.1,0.4,1,0.3,2,5,7,7,7
Solyc12g006050,5,2,10,652,0.1,1,0.7,0.8,,0.9
Solyc12g006060,14,5,9,8,6,8,11,12,11,21
Solyc12g006080,,0.3,17,49,,,0.3,,,
Solyc12g006090,,,12,,,,,,,
Solyc12g006100,,0.1,0.6,0.3,0.1,,,,,
Solyc12g006110,163,,,,,,,,,
Solyc12g006120,15,17,15,34,12,15,20,8,5,3
Solyc12g006130,0.2,,1,3,,,,0.1,,
Solyc12g006140,0.9,4700,301,132,81,40,9,5,6,0.1
Solyc12g006150,,,0.2,0.4,,,,,,
Solyc12g006160,67,52,71,84,62,62,70,100,131,110
Solyc12g006170,33,11,17,32,16,21,28,21,27,28
Solyc12g006180,61,20,63,53,42,55,55,52,54,52
Solyc12g006200,8,10,9,4,9,5,3,3,0.5,0.1
Solyc12g006210,,,,0.3,0.4,,,,,
Solyc12g006220,,,38,12,,,,,0.5,
Solyc12g006230,65,27,25,42,22,52,151,92,187,50
Solyc12g006240,14,15,6,2,0.4,0.6,2,3,6,1
Solyc12g006250,9,6,20,9,16,14,15,13,8,10
Solyc12g006260,0.6,18,141,32,2,49,197,157,64,37
Solyc12g006270,9,3,1,0.7,5,5,4,2,0.4,
Solyc12g006280,0.2,2,2,2,,0.4,,,,
Solyc12g006290,65,66,59,55,70,79,73,67,50,48
Solyc12g006300,14,2,3,2,4,9,8,5,5,8
Solyc12g006310,22,10,27,23,33,24,19,24,14,20
Solyc12g006320,42,131,61,92,115,152,215,316,197,288
Solyc12g006340,11,3,9,15,19,18,18,14,11,11
Solyc12g006350,11,4,5,11,12,17,19,16,16,13
Solyc12g006360,,,0.7,1,0.4,,0.1,,,
Solyc12g006370,22,20,48,86,10,15,14,26,41,58
Solyc12g006380,9,9,7,6,2,15,16,8,12,0.1
Solyc12g006400,,,211,26,,,0.3,,,
Solyc12g006410,,,14,0.7,,0.1,0.1,,,
Solyc12g006420,31,7,11,27,10,18,19,47,43,81
Solyc12g006430,4,,1,,0.1,0.1,0.1,,,
Solyc12g006440,0.4,26,2,0.6,17,13,16,10,2,
Solyc12g006450,75,50,28,60,31,36,31,68,54,19
Solyc12g006460,78,176,264,70,472,252,17,9,0.5,0.3
Solyc12g006470,160,712,657,268,1382,703,140,37,6,2
Solyc12g006480,28,8,7,8,15,22,27,33,20,28
Solyc12g006490,16,7,8,7,15,14,8,20,17,16
Solyc12g006500,27,17,58,18,24,38,20,28,25,17
Solyc12g006510,,4,0.4,1,0.8,2,2,1,0.1,
Solyc12g006520,0.4,18,8,17,12,28,22,16,1,0.3
Solyc12g006530,7,8,4,8,0.2,3,9,6,4,0.3
Solyc12g006540,257,107,248,214,278,177,155,156,206,199
Solyc12g006550,111,32,44,69,86,105,177,132,124,147
Solyc12g006560,,,,,0.9,4,10,2,9,
Solyc12g006570,3,1,4,2,34,14,2,0.1,,
Solyc12g006590,0.2,5,3,2,0.7,1,2,0.5,0.2,0.1
Solyc12g006600,,0.3,0.2,1,,,0.5,,0.2,
Solyc12g006610,,0.1,,,,,,,,
Solyc12g006620,0.6,0.9,3,3,4,2,3,2,0.2,6
Solyc12g006630,3,22,3,14,2,3,3,2,,
Solyc12g006640,41,0.1,4,0.6,,0.2,0.1,,,
Solyc12g006650,13,7,9,12,10,10,13,13,10,12
Solyc12g006660,8,3,3,17,2,1,1,2,1,
Solyc12g006670,14,12,20,22,14,11,14,19,21,26
Solyc12g006680,26,0.4,,,22,40,11,3,6,
Solyc12g006690,5,3,12,4,8,9,3,2,0.4,0.5
Solyc12g006700,102,44,46,78,63,68,112,82,73,60
Solyc12g006710,7,3,4,5,5,7,5,8,4,4
Solyc12g006720,,,0.3,0.3,0.4,,,,,
Solyc12g006730,,0.5,,0.8,,,,,,
Solyc12g006740,,,,0.4,,,,,,
Solyc12g006750,0.6,1,0.2,3,,,0.3,,,
Solyc12g006760,7,4,8,17,0.6,0.4,0.8,,0.3,
Solyc12g006770,4,7,9,10,,0.8,0.6,,,
Solyc12g006780,,,0.4,0.2,,,,,,
Solyc12g006790,6,2,4,2,1,0.7,0.5,,,
Solyc12g006800,13,11,8,10,4,5,7,4,2,0.4
Solyc12g006810,,30,13,40,3,6,2,9,6,4
Solyc12g006820,,,18,7,,,,0.1,0.1,
Solyc12g006830,39,42,60,48,89,62,70,82,98,95
Solyc12g006840,3,0.7,1,0.2,0.3,0.3,0.5,2,0.1,0.2
Solyc12g006850,49,10,1,2,0.7,1,0.7,3,0.1,0.4
Solyc12g006860,40,2,2,9,2,1,2,0.1,,0.1
Solyc12g006870,86,62,84,79,99,75,97,86,75,124
Solyc12g006880,39,18,52,32,39,39,22,22,22,31
Solyc12g006890,8,0.5,,4,3,7,3,8,4,4
Solyc12g006900,9,3,4,7,4,6,7,8,8,9
Solyc12g006910,,9,6,7,0.5,0.7,1,,0.5,
Solyc12g006920,63,30,27,21,22,25,18,24,18,23
Solyc12g006930,88,113,116,221,44,150,169,123,94,107
Solyc12g006940,50,21,18,32,21,33,33,41,24,23
Solyc12g006950,,,19,,,,,,,
Solyc12g006960,0.1,,17,47,,,0.3,,,
Solyc12g006970,,,1,,0.4,0.9,2,0.4,,
Solyc12g006980,142,29,25,33,55,133,82,467,689,1253
Solyc12g006990,85,26,25,38,33,50,63,79,67,62
Solyc12g007000,54,47,83,64,67,80,105,126,90,111
Solyc12g007010,2,195,46,66,32,36,31,36,34,6
Solyc12g007020,6,0.8,3,1,8,2,1,0.2,,
Solyc12g007030,118,70,20,13,7,7,3,4,2,0.9
Solyc12g007040,0.1,0.5,0.5,,,,,,,
Solyc12g007050,13,20,3,4,4,7,1,45,6,7
Solyc12g007060,43,17,7,10,29,73,97,99,44,23
Solyc12g007070,51,24,5,84,28,27,60,22,105,71
Solyc12g007080,2,3,1,3,44,30,5,,,
Solyc12g007090,18,48,16,29,17,28,37,32,72,76
Solyc12g007100,35,19,16,55,26,24,11,34,25,38
Solyc12g007110,85,32,19,29,28,36,31,55,48,47
Solyc12g007120,6,27,16,11,33,24,10,6,10,14
Solyc12g007130,29,11,22,22,21,24,23,29,29,28
Solyc12g007140,15,3,4,3,6,7,6,7,4,2
Solyc12g007150,0.6,1,8,6,0.7,0.5,0.4,0.1,,
Solyc12g007160,21,2,15,7,81,47,9,,,0.2
Solyc12g007170,76,25,323,341,45,63,57,67,58,91
Solyc12g007180,5,2,6,11,4,4,3,5,16,39
Solyc12g007190,8,4,8,11,4,4,3,3,20,26
Solyc12g007200,44,10,20,21,28,44,75,69,58,45
Solyc12g007210,7,2,7,3,7,1,0.5,0.3,,0.1
Solyc12g007220,,,0.2,0.2,,,,,,
Solyc12g007230,35,15,47,37,34,38,22,27,12,3
Solyc12g007240,26,0.1,1,0.1,5,4,2,0.8,,0.1
Solyc12g007250,28,,,,,,,,,
Solyc12g007260,17,,,,,,,,,
Solyc12g007270,7,,,,,,,,,0.1
Solyc12g007280,41,25,20,31,28,50,75,63,47,42
Solyc12g007290,0.1,0.1,0.3,0.1,,0.1,0.5,0.2,0.2,0.4
Solyc12g007300,0.7,1,3,2,0.9,3,2,0.8,3,13
Solyc12g007310,51,137,52,58,89,128,79,78,129,187
Solyc12g007320,24,,0.1,0.5,0.1,,,,,
Solyc12g008320,0.2,,14,0.1,,,,,,1
Solyc12g008330,35,17,28,43,48,28,72,31,30,17
Solyc12g008340,16,7,5,6,11,12,10,12,6,4
Solyc12g008350,14,12,9,9,40,33,11,43,6,7
Solyc12g008360,125,28,42,30,68,98,76,87,61,62
Solyc12g008370,68,20,27,45,53,73,129,120,125,78
Solyc12g008380,14,3,4,1,0.8,2,0.3,0.9,0.2,
Solyc12g008390,56,26,32,29,36,36,27,47,40,36
Solyc12g008400,0.1,1,1,1,0.6,0.6,0.6,0.4,0.1,
Solyc12g008410,10,5,5,5,12,16,19,19,11,1
Solyc12g008420,17,11,13,12,22,24,22,23,15,2
Solyc12g008430,0.9,0.2,,0.1,0.2,,0.1,0.4,2,57
Solyc12g008440,4,,1,,,,,,,
Solyc12g008450,11,5,8,9,9,10,4,9,7,6
Solyc12g008460,14,6,7,4,23,13,9,5,2,1
Solyc12g008470,120,73,135,47,324,148,99,93,46,18
Solyc12g008480,,,0.3,,0.2,0.1,,,,
Solyc12g008490,17,9,83,82,20,22,16,20,6,5
Solyc12g008500,18,1,4,2,1,4,2,3,2,0.6
Solyc12g008510,25,6,6,1,3,1,1,0.4,0.2,0.1
Solyc12g008520,1,2,3,2,4,3,1,0.2,0.1,
Solyc12g008530,29,2,17,16,22,15,6,3,0.8,0.5
Solyc12g008540,4,3,3,3,4,4,4,4,1,0.9
Solyc12g008550,5,7,7,6,9,7,5,6,3,1
Solyc12g008560,235,438,366,292,1173,1878,2818,647,289,28
Solyc12g008570,52,33,34,38,60,71,56,58,52,61
Solyc12g008580,14,5,8,9,27,17,13,8,1,0.1
Solyc12g008590,1023,326,198,321,501,433,366,553,545,570
Solyc12g008600,17,3,1,1,4,2,7,13,13,8
Solyc12g008610,1,1,0.7,0.6,2,3,0.8,2,0.6,1
Solyc12g008620,107,31,29,59,42,67,104,72,76,78
Solyc12g008630,237,69,129,127,171,224,194,249,300,304
Solyc12g008640,110,37,37,99,23,56,76,123,173,153
Solyc12g008650,19,4,16,4,25,64,46,14,3,0.2
Solyc12g008660,14,9,4,13,11,18,32,20,15,10
Solyc12g008670,3,0.1,0.9,,0.2,0.4,0.1,,,
Solyc12g008680,11,8,5,2,11,4,2,2,0.5,0.1
Solyc12g008690,22,39,21,28,37,27,16,29,22,22
Solyc12g008700,494,232,671,415,1229,431,310,236,272,343
Solyc12g008710,20,8,9,13,14,20,15,22,18,25
Solyc12g008720,955,430,931,682,1836,1180,1036,729,553,600
Solyc12g008730,445,196,453,287,629,424,544,228,308,256
Solyc12g008740,0.5,,0.2,1,,,,,,
Solyc12g008750,66,33,48,55,81,64,89,65,66,70
Solyc12g008760,49,24,24,27,65,44,36,49,29,54
Solyc12g008770,23,16,11,16,11,13,28,23,16,6
Solyc12g008780,60,24,38,48,38,44,55,52,68,70
Solyc12g008790,5,5,5,6,8,9,10,8,6,8
Solyc12g008800,0.8,19,13,10,14,22,30,2,2,0.3
Solyc12g008810,34,17,23,39,23,30,37,42,36,37
Solyc12g008820,50,32,40,65,28,45,45,59,80,69
Solyc12g008830,,12,3,9,,,,,,
Solyc12g008840,44,22,7,14,6,10,14,13,147,44
Solyc12g008850,,,,,,0.1,,0.1,,
Solyc12g008860,68,31,81,31,81,54,38,73,67,68
Solyc12g008870,26,10,11,12,22,23,22,23,27,26
Solyc12g008880,,,,,,2,,,,
Solyc12g008890,17,6,6,6,22,17,18,16,17,18
Solyc12g008900,0.1,0.5,27,13,13,25,1,1,,
Solyc12g008910,30,8,28,25,58,61,26,40,29,33
Solyc12g008920,,,,0.1,0.1,0.1,,,,
Solyc12g008930,11,,,,0.4,0.5,0.4,,,
Solyc12g008940,155,66,79,76,181,157,131,150,90,112
Solyc12g008950,38,6,8,8,11,17,14,14,7,2
Solyc12g008960,47,5,3,1,5,3,2,6,0.9,0.4
Solyc12g008970,34,32,12,19,20,16,13,25,36,28
Solyc12g008980,0.1,94,13,11,22,21,15,4,0.6,0.1
Solyc12g008990,2,0.6,0.4,0.2,0.5,1,0.8,0.7,0.5,1
Solyc12g009000,10,19,0.7,0.8,69,20,2,125,48,147
Solyc12g009010,0.3,0.1,35,62,0.1,0.2,0.3,0.6,0.2,
Solyc12g009020,113,38,34,31,41,39,29,51,37,30
Solyc12g009030,47,17,22,24,34,40,31,31,34,40
Solyc12g009040,3,0.7,9,3,0.1,0.2,0.1,0.9,0.5,1
Solyc12g009050,33,2,0.9,3,0.6,,0.1,0.2,1,40
Solyc12g009060,233,123,104,263,123,156,132,162,245,354
Solyc12g009070,3,2,3,2,8,8,10,2,2,0.5
Solyc12g009080,12,14,11,10,15,21,29,33,25,14
Solyc12g009090,17,9,22,19,26,26,37,27,26,26
Solyc12g009100,24,12,13,13,13,15,14,15,15,20
Solyc12g009110,254,12,,,1,,,0.1,,
Solyc12g009120,95,44,77,44,92,81,58,73,89,90
Solyc12g009130,0.5,,0.4,0.1,0.1,,0.1,,0.2,0.5
Solyc12g009140,250,94,127,124,201,252,188,175,184,193
Solyc12g009150,18,19,12,12,21,26,25,43,53,49
Solyc12g009160,4,0.5,23,31,9,12,9,13,10,4
Solyc12g009170,0.7,0.5,0.2,0.6,0.4,0.5,,,,
Solyc12g009180,111,79,87,54,188,138,117,137,99,22
Solyc12g009190,0.1,0.4,28,38,,,0.3,,,
Solyc12g009200,,475,38,22,9,5,4,2,2,0.2
Solyc12g009210,34,12,13,18,15,21,22,25,31,50
Solyc12g009220,9,4,39,48,32,30,4,22,0.4,0.5
Solyc12g009230,9,6,10,13,8,12,15,16,13,19
Solyc12g009240,15,26,0.1,0.2,76,14,3,33,10,9
Solyc12g009250,67,312,221,166,500,375,294,224,304,208
Solyc12g009260,3,5,4,3,7,6,5,6,5,5
Solyc12g009270,34,11,44,12,100,199,64,172,193,59
Solyc12g009280,0.2,,31,84,0.1,,0.3,0.2,,
Solyc12g009290,6,5,3,0.2,10,2,0.4,0.4,,
Solyc12g009300,140,1,144,325,1304,2795,2565,613,135,12
Solyc12g009310,27,3,8,5,27,10,7,0.8,0.1,0.1
Solyc12g009340,34,12,20,23,25,25,23,27,38,35
Solyc12g009370,,,0.3,,,,,,,
Solyc12g009380,101,38,94,73,145,56,61,46,34,45
Solyc12g009390,8,2,4,5,6,6,4,7,6,15
Solyc12g009400,29,43,65,41,57,59,34,32,46,64
Solyc12g009410,50,42,56,58,66,75,42,50,61,74
Solyc12g009420,2,0.1,1,0.8,0.3,0.6,1,2,1,0.6
Solyc12g009430,12,9,6,3,8,9,5,10,7,5
Solyc12g009440,29,610,53,86,89,107,113,98,118,58
Solyc12g009450,3,0.4,0.2,0.6,0.1,0.1,0.1,,,
Solyc12g009460,0.1,,,,,,,,,
Solyc12g009470,379,160,35,64,65,85,77,51,74,90
Solyc12g009480,57,14,13,21,19,15,16,18,6,5
Solyc12g009490,,0.6,0.9,0.3,12,40,21,4,,
Solyc12g009500,29,15,24,25,26,27,41,21,15,15
Solyc12g009520,14,0.4,0.1,0.4,0.5,2,1,8,2,0.8
Solyc12g009530,0.1,0.2,0.2,0.1,,,,,,
Solyc12g009540,0.3,,0.2,0.2,0.2,0.4,0.4,0.2,0.1,0.1
Solyc12g009550,,4,0.2,0.2,,,,,,
Solyc12g009560,156,12,15,53,30,79,100,133,460,249
Solyc12g009570,27,16,11,14,15,16,9,11,4,8
Solyc12g009580,0.1,95,5,2,0.5,,0.1,,,
Solyc12g009590,36,19,24,31,30,26,20,13,10,34
Solyc12g009600,0.1,273,66,28,113,87,34,11,3,0.2
Solyc12g009610,42,21,30,31,49,71,101,94,71,110
Solyc12g009620,40,19,37,34,24,30,38,49,56,47
Solyc12g009630,12,26,16,8,6,2,4,1,1,0.5
Solyc12g009640,62,16,22,28,30,43,44,44,45,47
Solyc12g009650,58,589,588,908,82,51,6,2,1,0.4
Solyc12g009660,,,,,,,0.1,,,
Solyc12g009680,0.6,17,21,15,15,9,8,2,3,0.9
Solyc12g009700,0.2,0.1,0.2,0.1,0.2,0.1,0.1,,,
Solyc12g009710,0.6,,,,,,0.6,,,
Solyc12g009770,1,0.1,0.1,0.6,,0.3,0.2,0.2,,0.1
Solyc12g009780,1,0.3,0.1,0.2,,,,0.1,0.1,
Solyc12g009790,41,24,25,23,26,29,16,18,11,3
Solyc12g009800,18,12,69,21,75,216,145,10,0.7,
Solyc12g009810,82,38,67,60,81,113,182,130,101,67
Solyc12g009820,8,4,35,64,20,14,11,5,1,0.3
Solyc12g009830,24,9,26,32,23,27,48,38,34,32
Solyc12g009840,7,3,36,9,22,28,9,15,2,2
Solyc12g009850,,,21,4,,,,,,
Solyc12g009860,202,102,172,145,292,160,153,84,63,75
Solyc12g009880,35,18,35,14,22,29,45,49,20,7
Solyc12g009890,50,20,33,20,43,49,41,38,32,31
Solyc12g009900,,,15,16,,,0.2,,,
Solyc12g009910,,,0.2,0.3,,,,,,
Solyc12g009920,1,3,2,2,3,3,5,5,0.2,
Solyc12g009930,149,84,104,159,1373,1188,208,14,0.7,0.3
Solyc12g009940,10,5,7,5,21,20,9,6,4,3
Solyc12g009960,133,46,75,103,86,143,205,246,218,150
Solyc12g009970,20,7,12,18,11,16,16,17,10,9
Solyc12g009980,34,212,77,59,123,85,57,72,62,99
Solyc12g009990,168,72,108,137,100,91,81,96,94,77
Solyc12g010000,,,3,,,,,,,
Solyc12g010010,162,62,21,52,35,49,68,66,81,51
Solyc12g010020,3,9,2174,15,74,161,35,3,0.8,
Solyc12g010030,2,1,1469,5,32,34,8,,0.4,
Solyc12g010040,303,90,136,156,202,262,233,275,386,320
Solyc12g010050,19,11,12,7,23,15,9,3,0.1,0.1
Solyc12g010060,826,991,713,1089,1071,790,1016,902,718,610
Solyc12g010070,2,,,,,3,,,2,3
Solyc12g010110,12,2,1,1,1,5,6,9,11,20
Solyc12g010120,24,4,5,4,10,13,6,11,11,10
Solyc12g010130,50,101,122,202,97,94,66,33,86,189
Solyc12g010140,12,1,4,2,,,0.4,0.4,0.4,
Solyc12g010150,21,14,13,10,18,20,14,12,13,16
Solyc12g010160,,,0.2,,,,,,,
Solyc12g010170,12,0.6,2,0.2,,0.2,0.1,0.2,0.6,
Solyc12g010180,30,30,28,19,47,58,41,37,49,83
Solyc12g010200,42,0.3,5,147,0.3,0.6,0.2,0.3,2,13
Solyc12g010210,27,18,13,29,21,28,36,43,33,24
Solyc12g010220,11,4,3,5,4,9,9,11,10,12
Solyc12g010230,5,34,34,20,12,9,8,5,0.9,0.1
Solyc12g010240,,,,0.8,,,,,,
Solyc12g010250,5,1,0.4,1,1,5,10,4,2,1
Solyc12g010260,,,,,,,,0.2,,
Solyc12g010270,5,1,0.6,2,0.4,1,5,2,4,2
Solyc12g010280,1,,,,0.4,1,1,3,1,1
Solyc12g010290,7,2,2,5,4,10,14,6,8,2
Solyc12g010300,,,,,,,0.2,,,
Solyc12g010310,7,0.7,4,7,2,9,8,6,9,5
Solyc12g010320,37,96,123,197,169,228,141,451,1693,2680
Solyc12g010330,33,10,9,16,8,11,15,12,21,24
Solyc12g010340,38,16,27,29,48,34,46,43,46,84
Solyc12g010350,380,126,336,242,1233,339,405,313,208,296
Solyc12g010360,0.8,0.1,148,222,0.2,0.1,1,0.6,,
Solyc12g010380,1,68,19,18,24,37,32,38,31,34
Solyc12g010390,130,37,51,49,97,150,64,204,127,140
Solyc12g010400,87,25,124,144,166,193,250,289,386,229
Solyc12g010410,83,0.6,0.1,0.3,0.2,0.1,0.6,2,3,8
Solyc12g010420,15,29,4,14,18,7,4,22,5,20
Solyc12g010430,30,41,14,29,22,29,31,55,69,73
Solyc12g010440,6,5,3,3,11,7,2,18,4,20
Solyc12g010450,34,19,36,46,18,21,13,2,1,9
Solyc12g010460,,,0.2,0.4,0.8,0.7,,,,
Solyc12g010470,4,,,,,,,,,
Solyc12g010480,1,1,2,1,4,4,1,0.2,,0.1
Solyc12g010490,,,0.2,,,,,,,
Solyc12g010500,4,2,3,1,2,0.6,0.9,0.8,0.5,0.1
Solyc12g010510,,,3,3,,,,,,
Solyc12g010520,54,27,28,35,47,52,30,37,44,31
Solyc12g010530,0.1,,7,2,,,,,,
Solyc12g010540,38,73,31,48,113,49,10,103,29,171
Solyc12g010550,29,59,7,15,,,,,,
Solyc12g010560,,,4,,,,,,,
Solyc12g010570,67,16,3,0.8,,0.3,0.1,0.3,0.2,
Solyc12g010590,0.1,43,24,8,7,9,4,2,0.1,0.1
Solyc12g010600,0.1,,0.9,0.1,,,,,,
Solyc12g010610,,,2,0.1,,,,,,
Solyc12g010630,,,1,,,,,,,
Solyc12g010640,19,19,31,27,24,31,30,18,21,26
Solyc12g010650,5,5,4,3,4,5,4,5,5,5
Solyc12g010660,,,0.2,,,,,,,
Solyc12g010670,16,,7,19,0.3,0.1,0.9,4,0.6,0.9
Solyc12g010680,25,13,24,24,16,19,15,19,14,19
Solyc12g010690,20,6,2,3,4,5,5,13,11,5
Solyc12g010700,2,0.3,0.4,0.2,,,,,,
Solyc12g010710,28,7,0.6,0.5,3,2,1,9,1,0.4
Solyc12g010720,,9,1,0.6,,,0.4,,,
Solyc12g010730,6,8,24,14,24,34,59,37,33,8
Solyc12g010740,21,6,14,14,60,104,285,192,182,123
Solyc12g010750,6,9,10,5,15,10,7,0.3,0.1,
Solyc12g010780,,,0.1,,,,,,,
Solyc12g010790,100,56,98,82,114,79,127,136,96,73
Solyc12g010800,31,8,13,10,3,4,1,7,6,5
Solyc12g010810,,,9,,,,,,,
Solyc12g010820,2,1,1,1,1,0.8,0.7,0.3,0.5,0.7
Solyc12g010830,21,10,14,15,11,12,22,19,18,23
Solyc12g010840,146,130,101,99,200,157,175,128,87,74
Solyc12g010850,1,2,4,0.7,11,6,4,9,5,
Solyc12g010860,157,101,118,92,242,167,74,113,149,149
Solyc12g010870,6,68,43,84,15,16,11,19,27,27
Solyc12g010880,0.2,0.1,0.8,0.1,0.3,0.2,0.8,0.3,0.1,0.1
Solyc12g010890,31,12,17,20,24,24,49,34,36,24
Solyc12g010900,6,6,11,4,5,15,35,21,13,7
Solyc12g010910,0.1,36,20,24,4,10,13,5,0.3,
Solyc12g010920,0.6,0.2,66,,1,,0.1,0.2,0.7,0.3
Solyc12g010930,205,41,86,91,296,261,305,245,151,112
Solyc12g010940,24,0.5,,0.4,0.1,0.5,0.8,6,6,4
Solyc12g010950,0.1,0.6,15,5,4,8,9,44,35,57
Solyc12g010960,1,2,61,6,17,14,1,2,0.5,
Solyc12g010970,0.1,0.1,23,4,10,9,1,0.7,0.1,
Solyc12g010980,7,8,132,16,124,67,5,0.3,0.1,
Solyc12g010990,0.1,,4,0.2,,,,,,
Solyc12g011000,64,33,91,84,48,59,45,86,121,92
Solyc12g011010,0.6,38,183,118,116,43,31,2,0.8,
Solyc12g011020,1,20,8,12,5,6,5,4,3,6
Solyc12g011030,139,11,10,33,53,10,1,39,93,187
Solyc12g011040,,0.2,11,6,23,26,18,0.3,2,
Solyc12g011050,23,6,8,14,10,29,41,29,34,34
Solyc12g011070,0.3,0.6,9,3,0.3,0.1,0.1,0.1,,
Solyc12g011080,0.3,,9,2,0.6,,0.3,,,
Solyc12g011090,22,4,2,0.9,,0.7,0.5,0.7,,
Solyc12g011100,8,3,0.4,1,2,3,0.9,0.4,,
Solyc12g011120,,,3,4,,,,,,
Solyc12g011130,26,21,38,38,25,38,23,25,28,59
Solyc12g011140,22,9,4,2,3,2,3,0.1,0.1,
Solyc12g011150,0.6,3,1,1,,0.4,,,,
Solyc12g011160,79,19,63,67,59,63,45,43,38,27
Solyc12g011170,4,0.9,0.4,0.3,0.5,0.5,0.6,0.3,,
Solyc12g011180,17,9,8,10,9,10,11,13,17,26
Solyc12g011190,10,7,8,8,10,10,12,12,13,11
Solyc12g011200,7,2,3,2,0.2,0.9,0.1,,,
Solyc12g011220,,,0.1,,,,0.1,,,
Solyc12g011230,7,9,3,3,5,6,24,9,3,3
Solyc12g011240,,,0.1,,,,,,,
Solyc12g011270,36,15,19,18,38,42,37,44,28,71
Solyc12g011280,0.3,691,169,98,146,62,29,3,2,0.6
Solyc12g011290,9,1,3,2,5,4,2,1,0.7,0.6
Solyc12g011300,22,,,,,,,,,
Solyc12g011310,,,,,0.1,0.2,,0.7,20,368
Solyc12g011320,11,0.4,1,2,4,7,11,15,17,3
Solyc12g011330,29,8,8,15,14,27,31,23,18,20
Solyc12g011340,78,41,83,86,77,106,58,53,56,76
Solyc12g011360,2,,0.1,0.2,,0.1,0.1,0.1,0.1,
Solyc12g011370,10,8,20,32,6,11,5,5,2,4
Solyc12g011380,2,1,,,,,0.2,,,
Solyc12g011390,0.1,,,,,,,,,
